Date,Forecast_Demand,SKU,SKU_Name
2025-11-26,13.730870554851489,BABY-001,
2025-11-27,13.045477770386125,BABY-001,
2025-11-28,12.824355035456556,BABY-001,
2025-11-29,13.632015343182818,BABY-001,
2025-11-30,13.843558824150492,BABY-001,
2025-12-01,13.538097850650905,BABY-001,
2025-12-02,13.233380002574682,BABY-001,
2025-12-03,13.728593913832018,BABY-001,
2025-12-04,13.043201129365675,BABY-001,
2025-12-05,12.82207839443598,BABY-001,
2025-12-06,13.6297387021635,BABY-001,
2025-12-07,13.841282183130888,BABY-001,
2025-12-08,13.53582120963133,BABY-001,
2025-12-09,13.231103361554297,BABY-001,
2025-12-10,13.72631727281292,BABY-001,
2025-12-11,13.040924488345222,BABY-001,
2025-12-12,12.819801753416726,BABY-001,
2025-12-13,13.62746206114596,BABY-001,
2025-12-14,13.839005542111282,BABY-001,
2025-12-15,13.533544568611491,BABY-001,
2025-12-16,13.228826720535318,BABY-001,
2025-12-17,13.724040631794011,BABY-001,
2025-12-18,13.038647847325617,BABY-001,
2025-12-19,12.817525112397476,BABY-001,
2025-12-20,13.62518542012664,BABY-001,
2025-12-21,13.8367289010927,BABY-001,
2025-12-22,13.53126792759166,BABY-001,
2025-12-23,13.22655007951617,BABY-001,
2025-12-24,13.72176399077398,BABY-001,
2025-12-25,13.036371206306011,BABY-001,
2025-12-26,12.8152484713769,BABY-001,
2025-12-27,13.622908779108208,BABY-001,
2025-12-28,13.834452260073734,BABY-001,
2025-12-29,13.528991286572086,BABY-001,
2025-12-30,13.224273438497187,BABY-001,
2025-12-31,13.719487349755074,BABY-001,
2026-01-01,13.034094565289292,BABY-001,
2026-01-02,12.812971830357649,BABY-001,
2026-01-03,13.620632138088894,BABY-001,
2026-01-04,13.83217561905349,BABY-001,
2026-01-05,13.526714645555014,BABY-001,
2026-01-06,13.221996797476804,BABY-001,
2026-01-07,13.717210708735603,BABY-001,
2026-01-08,13.03181792426884,BABY-001,
2026-01-09,12.810695189339352,BABY-001,
2026-01-10,13.618355497070455,BABY-001,
2026-01-11,13.829898978034525,BABY-001,
2026-01-12,13.524438004535178,BABY-001,
2026-01-13,13.219720156457818,BABY-001,
2026-01-14,13.714934067716696,BABY-001,
2026-01-15,13.02954128325008,BABY-001,
2026-01-16,12.808418548319136,BABY-001,
2026-01-17,13.616078856048496,BABY-001,
2026-01-18,13.827622337014915,BABY-001,
2026-01-19,13.52216136351534,BABY-001,
2026-01-20,13.217443515438672,BABY-001,
2026-01-21,13.712657426697229,BABY-001,
2026-01-22,13.027264642232511,BABY-001,
2026-01-23,12.806141907300848,BABY-001,
2026-01-24,13.613802215030065,BABY-001,
2026-01-25,13.825345695995948,BABY-001,
2026-01-26,13.51988472249577,BABY-001,
2026-01-27,13.215166874419856,BABY-001,
2026-01-28,13.710380785678126,BABY-001,
2026-01-29,13.024988001213751,BABY-001,
2026-01-30,12.803865266282555,BABY-001,
2024-01-01,13.323604375910444,BABY-003,
2024-01-02,14.335809206501324,BABY-003,
2024-01-03,13.44780690026995,BABY-003,
2024-01-04,13.559117805163549,BABY-003,
2024-01-05,13.819418238324989,BABY-003,
2024-01-06,13.848370924777797,BABY-003,
2024-01-07,13.25075771520395,BABY-003,
2024-01-08,13.324758151291018,BABY-003,
2024-01-09,14.336962981885064,BABY-003,
2024-01-10,13.448960675653352,BABY-003,
2024-01-11,13.560271580548068,BABY-003,
2024-01-12,13.820572013707777,BABY-003,
2024-01-13,13.849524700163174,BABY-003,
2024-01-14,13.251911490586089,BABY-003,
2024-01-15,13.325911926674934,BABY-003,
2024-01-16,14.338116757268804,BABY-003,
2024-01-17,13.45011445103617,BABY-003,
2024-01-18,13.561425355931602,BABY-003,
2024-01-19,13.821725789090564,BABY-003,
2024-01-20,13.85067847554587,BABY-003,
2024-01-21,13.2530652659713,BABY-003,
2024-01-22,13.327065702058851,BABY-003,
2024-01-23,14.339270532652096,BABY-003,
2024-01-24,13.451268226422131,BABY-003,
2024-01-25,13.562579132633148,BABY-003,
2024-01-26,13.822879567108888,BABY-003,
2024-01-27,13.85183225487966,BABY-003,
2024-01-28,13.254219046621568,BABY-003,
2024-01-29,13.328219484024588,BABY-003,
2024-01-30,14.340424315937582,BABY-003,
2024-01-31,13.452422011024469,BABY-003,
2024-02-01,13.563732917232867,BABY-003,
2024-02-02,13.82403335171237,BABY-003,
2024-02-03,13.852986039483248,BABY-003,
2024-02-04,13.255372831225772,BABY-003,
2024-02-05,13.329373268628837,BABY-003,
2024-02-06,14.341578100540548,BABY-003,
2024-02-07,13.453575795626806,BABY-003,
2024-02-08,13.564886701836608,BABY-003,
2024-02-09,13.825187136313868,BABY-003,
2024-02-10,13.85413982408684,BABY-003,
2024-02-11,13.256526615828673,BABY-003,
2024-02-12,13.330527053230876,BABY-003,
2024-02-13,14.342731885143516,BABY-003,
2024-02-14,13.454729580228848,BABY-003,
2024-02-15,13.566040486439372,BABY-003,
2024-02-16,13.826340920915882,BABY-003,
2024-02-17,13.85529360868876,BABY-003,
2024-02-18,13.257680400678808,BABY-003,
2024-02-19,13.331680838329596,BABY-003,
2024-02-20,14.343885670487769,BABY-003,
2024-02-21,13.455883365819831,BABY-003,
2024-02-22,13.567194272279286,BABY-003,
2024-02-23,13.827494707004243,BABY-003,
2024-02-24,13.856447395021329,BABY-003,
2024-02-25,13.258834187013656,BABY-003,
2024-02-26,13.332834624663382,BABY-003,
2024-02-27,14.345039456820931,BABY-003,
2024-02-28,13.457037152155962,BABY-003,
2024-02-29,13.568348058612695,BABY-003,
2024-03-01,13.8286484933369,BABY-003,
2024-03-02,13.857601181356577,BABY-003,
2024-03-03,13.259987973347204,BABY-003,
2024-03-04,13.333988410998275,BABY-003,
2024-03-05,14.346193243154987,BABY-003,
2024-03-06,13.458190938489238,BABY-003,
2024-03-07,13.569501844945018,BABY-003,
2024-03-08,13.829802279671032,BABY-003,
2024-03-09,13.85875496769081,BABY-003,
2024-03-10,13.261141759679214,BABY-003,
2024-03-11,13.335142197332065,BABY-003,
2024-03-12,14.34734702947181,BABY-003,
2024-03-13,13.45934472478924,BABY-003,
2024-03-14,13.570655631229396,BABY-003,
2024-03-15,13.830956065938322,BABY-003,
2024-03-16,13.859908753939996,BABY-003,
2024-03-17,13.262295545916247,BABY-003,
2024-03-18,13.336295983548114,BABY-003,
2024-03-19,14.348500815691027,BABY-003,
2024-03-20,13.460498511007536,BABY-003,
2024-03-21,13.57180941744939,BABY-003,
2024-03-22,13.83210985215806,BABY-003,
2024-03-23,13.861062540162528,BABY-003,
2024-03-24,13.263449332133863,BABY-003,
2024-03-25,13.337449769767511,BABY-003,
2024-03-26,14.3496546019098,BABY-003,
2024-03-27,13.461652297226127,BABY-003,
2024-03-28,13.57296320366743,BABY-003,
2024-03-29,13.833263638375808,BABY-003,
2024-03-30,13.86221632637903,BABY-003,
2024-03-31,13.26460311835148,BABY-003,
2024-04-01,13.338603555988012,BABY-003,
2024-04-02,14.350808388129046,BABY-003,
2024-04-03,13.462806083447274,BABY-003,
2024-04-04,13.574116993828914,BABY-003,
2024-04-05,13.834417432478531,BABY-003,
2024-04-06,13.863370124423351,BABY-003,
2024-04-07,13.265756920336608,BABY-003,
2024-04-08,13.339757361913772,BABY-003,
2024-04-09,14.351962197997224,BABY-003,
2024-04-10,13.463959897256608,BABY-003,
2024-04-11,13.57527080763936,BABY-003,
2024-04-12,13.835571246288715,BABY-003,
2024-04-13,13.864523938231972,BABY-003,
2024-04-14,13.266910734145974,BABY-003,
2024-04-15,13.34091117572472,BABY-003,
2024-04-16,14.35311601180689,BABY-003,
2024-04-17,13.465113711065351,BABY-003,
2024-04-18,13.576424621448822,BABY-003,
2024-04-19,13.836725060096915,BABY-003,
2024-04-20,13.865677752040597,BABY-003,
2024-04-21,13.268064547957117,BABY-003,
2024-04-22,13.34206498953567,BABY-003,
2024-04-23,14.354269825616113,BABY-003,
2024-04-24,13.466267524874391,BABY-003,
2024-04-25,13.57757843525818,BABY-003,
2024-04-26,13.83787887390563,BABY-003,
2024-04-27,13.866831565849218,BABY-003,
2024-04-28,13.26921836504428,BABY-003,
2024-04-29,13.34321880989927,BABY-003,
2024-04-30,14.355423649262663,BABY-003,
2024-05-01,13.467421351799835,BABY-003,
2024-05-02,13.57873226546217,BABY-003,
2024-05-03,13.839032707391892,BABY-003,
2024-05-04,13.86798540261322,BABY-003,
2024-05-05,13.270372201807596,BABY-003,
2024-05-06,13.34437264666393,BABY-003,
2024-05-07,14.356577486025593,BABY-003,
2024-05-08,13.468575188562586,BABY-003,
2024-05-09,13.579886102226329,BABY-003,
2024-05-10,13.840186544154315,BABY-003,
2024-05-11,13.869139239378235,BABY-003,
2024-05-12,13.27152603857091,BABY-003,
2024-05-13,13.345526483426385,BABY-003,
2024-05-14,14.35773132278942,BABY-003,
2024-05-15,13.46972902532504,BABY-003,
2024-05-16,13.581039938987434,BABY-003,
2024-05-17,13.841340380916744,BABY-003,
2024-05-18,13.870293076142238,BABY-003,
2024-05-19,13.272679875334225,BABY-003,
2024-05-20,13.346680320191044,BABY-003,
2024-05-21,14.35888516139529,BABY-003,
2024-05-22,13.47088286577652,BABY-003,
2024-05-23,13.582193781280406,BABY-003,
2024-05-24,13.842494225053864,BABY-003,
2024-05-25,13.871446922117595,BABY-003,
2024-05-26,13.273833723156471,BABY-003,
2024-05-27,13.347834169851827,BABY-003,
2024-05-28,14.360039011058792,BABY-003,
2024-05-29,13.472036715439549,BABY-003,
2024-05-30,13.583347630944152,BABY-003,
2024-05-31,13.843648074716862,BABY-003,
2024-06-01,13.87260077178217,BABY-003,
2024-06-02,13.274987572820358,BABY-003,
2024-06-03,13.348988019517057,BABY-003,
2024-06-04,14.36119286072319,BABY-003,
2024-06-05,13.47319056510316,BABY-003,
2024-06-06,13.584501480607898,BABY-003,
2024-06-07,13.84480192437934,BABY-003,
2024-06-08,13.873754621446745,BABY-003,
2024-06-09,13.276141422482704,BABY-003,
2024-06-10,13.350141869181185,BABY-003,
2024-06-11,14.362346710386689,BABY-003,
2024-06-12,13.474344414769334,BABY-003,
2024-06-13,13.585655330003169,BABY-003,
2024-06-14,13.845955773505391,BABY-003,
2024-06-15,13.87490847030256,BABY-003,
2024-06-16,13.27729527107424,BABY-003,
2024-06-17,13.35129571750295,BABY-003,
2024-06-18,14.363500558439387,BABY-003,
2024-06-19,13.47549826255335,BABY-003,
2024-06-20,13.58680917778859,BABY-003,
2024-06-21,13.847109621290556,BABY-003,
2024-06-22,13.87606231808783,BABY-003,
2024-06-23,13.278449118858584,BABY-003,
2024-06-24,13.352449565287776,BABY-003,
2024-06-25,14.364654406223584,BABY-003,
2024-06-26,13.476652110337072,BABY-003,
2024-06-27,13.587963025572057,BABY-003,
2024-06-28,13.84826346907572,BABY-003,
2024-06-29,13.877216165872449,BABY-003,
2024-06-30,13.279602966643164,BABY-003,
2024-07-01,13.353603413073705,BABY-003,
2024-07-02,14.365808254008233,BABY-003,
2024-07-03,13.477805958120795,BABY-003,
2024-07-04,13.589116873356389,BABY-003,
2024-07-05,13.849417316860883,BABY-003,
2024-07-06,13.878370013657715,BABY-003,
2024-07-07,13.280756814819286,BABY-003,
2024-07-08,13.354757261643575,BABY-003,
2024-07-09,14.366962102972137,BABY-003,
2024-07-10,13.47895980747741,BABY-003,
2024-07-11,13.590270723106212,BABY-003,
2024-07-12,13.850571167003034,BABY-003,
2024-07-13,13.879523864192851,BABY-003,
2024-07-14,13.281910665353864,BABY-003,
2024-07-15,13.355911112177694,BABY-003,
2024-07-16,14.368115953508315,BABY-003,
2024-07-17,13.480113658012671,BABY-003,
2024-07-18,13.59142457364317,BABY-003,
2024-07-19,13.851725017541204,BABY-003,
2024-07-20,13.880677714730671,BABY-003,
2024-07-21,13.28306451589152,BABY-003,
2024-07-22,13.357064962714054,BABY-003,
2024-07-23,14.369269804044052,BABY-003,
2024-07-24,13.481267508548225,BABY-003,
2024-07-25,13.592578424180124,BABY-003,
2024-07-26,13.852878868074448,BABY-003,
2024-07-27,13.88183156526581,BABY-003,
2024-07-28,13.2842183664261,BABY-003,
2024-07-29,13.358218813251517,BABY-003,
2024-07-30,14.370423654558252,BABY-003,
2024-07-31,13.48242135904267,BABY-003,
2024-08-01,13.593732274649184,BABY-003,
2024-08-02,13.854032718524692,BABY-003,
2024-08-03,13.882985415692715,BABY-003,
2024-08-04,13.285372216830336,BABY-003,
2024-08-05,13.359372663635115,BABY-003,
2024-08-06,14.371577504940126,BABY-003,
2024-08-07,13.48357520942436,BABY-003,
2024-08-08,13.594886125032282,BABY-003,
2024-08-09,13.855186568906062,BABY-003,
2024-08-10,13.884139266073989,BABY-003,
2024-08-11,13.286526067213892,BABY-003,
2024-08-12,13.360526514012069,BABY-003,
2024-08-13,14.372731355322896,BABY-003,
2024-08-14,13.484729059805758,BABY-003,
2024-08-15,13.596039975414396,BABY-003,
2024-08-16,13.856340419286912,BABY-003,
2024-08-17,13.885293116456934,BABY-003,
2024-08-18,13.287679917596147,BABY-003,
2024-08-19,13.361680364394566,BABY-003,
2024-08-20,14.373885205704768,BABY-003,
2024-08-21,13.48588291018745,BABY-003,
2024-08-22,13.597193818920966,BABY-003,
2024-08-23,13.857494255920823,BABY-003,
2024-08-24,13.886446946213148,BABY-003,
2024-08-25,13.288833740479012,BABY-003,
2024-08-26,13.362834180405846,BABY-003,
2024-08-27,14.375039014839883,BABY-003,
2024-08-28,13.487036712447596,BABY-003,
2024-08-29,13.598347621181832,BABY-003,
2024-08-30,13.85864805818241,BABY-003,
2024-08-31,13.88760074847484,BABY-003,
2024-09-01,13.28998754274002,BABY-003,
2024-09-02,13.363987982668196,BABY-003,
2024-09-03,14.376192817100952,BABY-003,
2024-09-04,13.488190514708332,BABY-003,
2024-09-05,13.5995014234427,BABY-003,
2024-09-06,13.859801860442529,BABY-003,
2024-09-07,13.88875455073755,BABY-003,
2024-09-08,13.291141345002323,BABY-003,
2024-09-09,13.365141784929444,BABY-003,
2024-09-10,14.377346619362024,BABY-003,
2024-09-11,13.489344316968475,BABY-003,
2024-09-12,13.60065522570248,BABY-003,
2024-09-13,13.860955662702647,BABY-003,
2024-09-14,13.889908352997574,BABY-003,
2024-09-15,13.292295146380663,BABY-003,
2024-09-16,13.36629558542228,BABY-003,
2024-09-17,14.378500418970024,BABY-003,
2024-09-18,13.490498115694944,BABY-003,
2024-09-19,13.60180902354329,BABY-003,
2024-09-20,13.862109459658992,BABY-003,
2024-09-21,13.891062149068151,BABY-003,
2024-09-22,13.29344894245068,BABY-003,
2024-09-23,13.367449381490736,BABY-003,
2024-09-24,14.379654215041196,BABY-003,
2024-09-25,13.491651911765937,BABY-003,
2024-09-26,13.602962819613728,BABY-003,
2024-09-27,13.863263255731129,BABY-003,
2024-09-28,13.892215945140396,BABY-003,
2024-09-29,13.294602738522237,BABY-003,
2024-09-30,13.368603177563632,BABY-003,
2024-10-01,14.380808011112816,BABY-003,
2024-10-02,13.492805707836926,BABY-003,
2024-10-03,13.60411661568612,BABY-003,
2024-10-04,13.864417051801276,BABY-003,
2024-10-05,13.893369741212636,BABY-003,
2024-10-06,13.295756534592254,BABY-003,
2024-10-07,13.36975697363433,BABY-003,
2024-10-08,14.381961159002516,BABY-003,
2024-10-09,13.493958207546934,BABY-003,
2024-10-10,13.605268467211785,BABY-003,
2024-10-11,13.865568255144272,BABY-003,
2024-10-12,13.894520296374637,BABY-003,
2024-10-13,13.296906441572302,BABY-003,
2024-10-14,13.370906232433803,BABY-003,
2024-10-15,14.383110417800292,BABY-003,
2024-10-16,13.495107466344498,BABY-003,
2024-10-17,13.606417726010754,BABY-003,
2024-10-18,13.866717513944456,BABY-003,
2024-10-19,13.89566955517012,BABY-003,
2024-10-20,13.298055700371734,BABY-003,
2024-10-21,13.372055491232178,BABY-003,
2024-10-22,14.38425967659849,BABY-003,
2024-10-23,13.49625672514177,BABY-003,
2024-10-24,13.607566984808749,BABY-003,
2024-10-25,13.8678667727417,BABY-003,
2024-10-26,13.896818813968936,BABY-003,
2024-10-27,13.299204959169863,BABY-003,
2024-10-28,13.373204750031654,BABY-003,
2024-10-29,14.385408935396685,BABY-003,
2024-10-30,13.497405983939633,BABY-003,
2024-10-31,13.608715733287076,BABY-003,
2024-11-01,13.86901501090326,BABY-003,
2024-11-02,13.897966541812028,BABY-003,
2024-11-03,13.300352176692158,BABY-003,
2024-11-04,13.37435145723715,BABY-003,
2024-11-05,14.38655513228256,BABY-003,
2024-11-06,13.498551670506876,BABY-003,
2024-11-07,13.609861419855042,BABY-003,
2024-11-08,13.870160697469958,BABY-003,
2024-11-09,13.899112228379153,BABY-003,
2024-11-10,13.3014978632618,BABY-003,
2024-11-11,13.375497143802152,BABY-003,
2024-11-12,14.387700818851178,BABY-003,
2024-11-13,13.499697357074124,BABY-003,
2024-11-14,13.611007106423989,BABY-003,
2024-11-15,13.871306384038643,BABY-003,
2024-11-16,13.900257914950627,BABY-003,
2024-11-17,13.302643549828366,BABY-003,
2024-11-18,13.376642830370502,BABY-003,
2024-11-19,14.388846505418895,BABY-003,
2024-11-20,13.50084304364166,BABY-003,
2024-11-21,13.612152792990967,BABY-003,
2024-11-22,13.872452070607329,BABY-003,
2024-11-23,13.901375965999645,BABY-003,
2024-11-24,13.303733965362056,BABY-003,
2024-11-25,13.37770561038953,BABY-003,
2024-11-26,14.389881649921312,BABY-003,
2024-11-27,13.501850552629566,BABY-003,
2024-11-28,13.613132666461285,BABY-003,
2024-11-29,13.873404308560945,BABY-003,
2024-11-30,13.902328203953363,BABY-003,
2024-12-01,13.304686203315091,BABY-003,
2024-12-02,13.378657848339463,BABY-003,
2024-12-03,14.390833887874413,BABY-003,
2024-12-04,13.50280279058233,BABY-003,
2024-12-05,13.614084904412111,BABY-003,
2024-12-06,13.874356546513091,BABY-003,
2024-12-07,13.90328044190542,BABY-003,
2024-12-08,13.305638441267888,BABY-003,
2024-12-09,13.379610086293846,BABY-003,
2024-12-10,14.391786125827512,BABY-003,
2024-12-11,13.503755028534506,BABY-003,
2024-12-12,13.615037142365988,BABY-003,
2024-12-13,13.875308784464725,BABY-003,
2024-12-14,13.904232679857474,BABY-003,
2024-12-15,13.30659067922246,BABY-003,
2024-12-16,13.38056232424602,BABY-003,
2024-12-17,14.392687753492488,BABY-003,
2024-12-18,13.504606045911634,BABY-003,
2024-12-19,13.615837549456849,BABY-003,
2024-12-20,13.876058581266186,BABY-003,
2024-12-21,13.904931866371172,BABY-003,
2024-12-22,13.307239255449469,BABY-003,
2024-12-23,13.381160290186704,BABY-003,
2024-12-24,14.393285719431471,BABY-003,
2024-12-25,13.505204011850408,BABY-003,
2024-12-26,13.616435515395066,BABY-003,
2024-12-27,13.876656547207572,BABY-003,
2024-12-28,13.905529832311196,BABY-003,
2024-12-29,13.307837221390104,BABY-003,
2024-12-30,13.381758256127384,BABY-003,
2024-12-31,14.393883685370424,BABY-003,
2025-01-01,13.50580197778918,BABY-003,
2025-01-02,13.61703348133524,BABY-003,
2025-01-03,13.877254513146022,BABY-003,
2025-01-04,13.906127798252236,BABY-003,
2025-01-05,13.308435187327904,BABY-003,
2025-01-06,13.38235622206586,BABY-003,
2025-01-07,14.394481651310274,BABY-003,
2025-01-08,13.506399943730804,BABY-003,
2025-01-09,13.617597792788422,BABY-003,
2025-01-10,13.877785170114608,BABY-003,
2025-01-11,13.906624800737465,BABY-003,
2025-01-12,13.308898535327517,BABY-003,
2025-01-13,13.382785915581884,BABY-003,
2025-01-14,14.394877690339635,BABY-003,
2025-01-15,13.506762328275054,BABY-003,
2025-01-16,13.617960177334076,BABY-003,
2025-01-17,13.878147554661474,BABY-003,
2025-01-18,13.906987185277965,BABY-003,
2025-01-19,13.309260919872331,BABY-003,
2025-01-20,13.383148300123596,BABY-003,
2025-01-21,14.395240074884072,BABY-003,
2025-01-22,13.507124712819012,BABY-003,
2025-01-23,13.618322561878754,BABY-003,
2025-01-24,13.878509939205404,BABY-003,
2025-01-25,13.907349569826154,BABY-003,
2025-01-26,13.30962330441715,BABY-003,
2025-01-27,13.383510684669758,BABY-003,
2025-01-28,14.3956024594294,BABY-003,
2025-01-29,13.507487097363557,BABY-003,
2025-01-30,13.618684946423432,BABY-003,
2025-01-31,13.878872323748816,BABY-003,
2025-02-01,13.90771195145894,BABY-003,
2025-02-02,13.309985683138336,BABY-003,
2025-02-03,13.38387306048168,BABY-003,
2025-02-04,14.395964832329229,BABY-003,
2025-02-05,13.507849467355143,BABY-003,
2025-02-06,13.61904731350184,BABY-003,
2025-02-07,13.879234687915428,BABY-003,
2025-02-08,13.908074315627132,BABY-003,
2025-02-09,13.310348047307375,BABY-003,
2025-02-10,13.384235424649429,BABY-003,
2025-02-11,14.396327196497246,BABY-003,
2025-02-12,13.50821183152208,BABY-003,
2025-02-13,13.61940967767018,BABY-003,
2025-02-14,13.87959705208351,BABY-003,
2025-02-15,13.90843667979532,BABY-003,
2025-02-16,13.31071041147464,BABY-003,
2025-02-17,13.384597788817173,BABY-003,
2025-02-18,14.396689560664363,BABY-003,
2025-02-19,13.50857419568872,BABY-003,
2025-02-20,13.619772041836562,BABY-003,
2025-02-21,13.879959416251076,BABY-003,
2025-02-22,13.908799043960173,BABY-003,
2025-02-23,13.311072775642142,BABY-003,
2025-02-24,13.384960152986016,BABY-003,
2025-02-25,14.397051923325634,BABY-003,
2025-02-26,13.508936556842771,BABY-003,
2025-02-27,13.620134401484933,BABY-003,
2025-02-28,13.880321774393977,BABY-003,
2025-03-01,13.909161400596886,BABY-003,
2025-03-02,13.311435130770334,BABY-003,
2025-03-03,13.385322506605249,BABY-003,
2025-03-04,14.397414276948716,BABY-003,
2025-03-05,13.50929891046594,BABY-003,
2025-03-06,13.620496755108231,BABY-003,
2025-03-07,13.880684128016526,BABY-003,
2025-03-08,13.90952375421934,BABY-003,
2025-03-09,13.311797484392232,BABY-003,
2025-03-10,13.385684860230027,BABY-003,
2025-03-11,14.397776630572215,BABY-003,
2025-03-12,13.509661264088516,BABY-003,
2025-03-13,13.620859108732503,BABY-003,
2025-03-14,13.881046481640544,BABY-003,
2025-03-15,13.90988610784448,BABY-003,
2025-03-16,13.312159838017209,BABY-003,
2025-03-17,13.386047213852606,BABY-003,
2025-03-18,14.398138984195269,BABY-003,
2025-03-19,13.510023617711388,BABY-003,
2025-03-20,13.621221460277182,BABY-003,
2025-03-21,13.881408831109985,BABY-003,
2025-03-22,13.910248455237271,BABY-003,
2025-03-23,13.312522183332888,BABY-003,
2025-03-24,13.386409557094616,BABY-003,
2025-03-25,14.398501325359442,BABY-003,
2025-03-26,13.51038595680123,BABY-003,
2025-03-27,13.621583799364595,BABY-003,
2025-03-28,13.881771170199588,BABY-003,
2025-03-29,13.910610794325516,BABY-003,
2025-03-30,13.312884522420443,BABY-003,
2025-03-31,13.386771896179066,BABY-003,
2025-04-01,14.398863664446612,BABY-003,
2025-04-02,13.510748295888218,BABY-003,
2025-04-03,13.621946138452014,BABY-003,
2025-04-04,13.882133509286255,BABY-003,
2025-04-05,13.910973133412089,BABY-003,
2025-04-06,13.3132468615093,BABY-003,
2025-04-07,13.387134235266863,BABY-003,
2025-04-08,14.39922600353468,BABY-003,
2025-04-09,13.511110634974916,BABY-003,
2025-04-10,13.622308477540406,BABY-003,
2025-04-11,13.882495848372406,BABY-003,
2025-04-12,13.91133547239033,BABY-003,
2025-04-13,13.313609200376852,BABY-003,
2025-04-14,13.38749657402466,BABY-003,
2025-04-15,14.399588342181849,BABY-003,
2025-04-16,13.511472973515048,BABY-003,
2025-04-17,13.622670815968794,BABY-003,
2025-04-18,13.882858186690534,BABY-003,
2025-04-19,13.911697810705228,BABY-003,
2025-04-20,13.3139715386944,BABY-003,
2025-04-21,13.387858912343551,BABY-003,
2025-04-22,14.39995068049904,BABY-003,
2025-04-23,13.511835311831735,BABY-003,
2025-04-24,13.623033154286205,BABY-003,
2025-04-25,13.883220525008666,BABY-003,
2025-04-26,13.912060149023464,BABY-003,
2025-04-27,13.31433387701325,BABY-003,
2025-04-28,13.388221250662449,BABY-003,
2025-04-29,14.400313018816654,BABY-003,
2025-04-30,13.512197650149018,BABY-003,
2025-05-01,13.623395492603615,BABY-003,
2025-05-02,13.883582863325328,BABY-003,
2025-05-03,13.91242248734105,BABY-003,
2025-05-04,13.314696215329262,BABY-003,
2025-05-05,13.38858358898024,BABY-003,
2025-05-06,14.4006753574855,BABY-003,
2025-05-07,13.512559989168164,BABY-003,
2025-05-08,13.623757831973624,BABY-003,
2025-05-09,13.8839452030469,BABY-003,
2025-05-10,13.912784827415429,BABY-003,
2025-05-11,13.31505855575572,BABY-003,
2025-05-12,13.38894592975663,BABY-003,
2025-05-13,14.401037698261264,BABY-003,
2025-05-14,13.512922329943748,BABY-003,
2025-05-15,13.624120172750612,BABY-003,
2025-05-16,13.884307543823631,BABY-003,
2025-05-17,13.913147168190598,BABY-003,
2025-05-18,13.315420896530332,BABY-003,
2025-05-19,13.389308270529677,BABY-003,
2025-05-20,14.401400039037505,BABY-003,
2025-05-21,13.513284670719036,BABY-003,
2025-05-22,13.624482513525642,BABY-003,
2025-05-23,13.884669884600363,BABY-003,
2025-05-24,13.913509508968447,BABY-003,
2025-05-25,13.31578323730648,BABY-003,
2025-05-26,13.389670611307167,BABY-003,
2025-05-27,14.401762379813269,BABY-003,
2025-05-28,13.513647011494625,BABY-003,
2025-05-29,13.624844854022164,BABY-003,
2025-05-30,13.885032224815635,BABY-003,
2025-05-31,13.913871848902213,BABY-003,
2025-06-01,13.31614557695922,BABY-003,
2025-06-02,13.390032950680116,BABY-003,
2025-06-03,14.402124718907125,BABY-003,
2025-06-04,13.51400935030978,BABY-003,
2025-06-05,13.625207192834893,BABY-003,
2025-06-06,13.885394563627624,BABY-003,
2025-06-07,13.91423418771577,BABY-003,
2025-06-08,13.31650791577209,BABY-003,
2025-06-09,13.390395289494336,BABY-003,
2025-06-10,14.40248705771961,BABY-003,
2025-06-11,13.514371689122086,BABY-003,
2025-06-12,13.625569531648608,BABY-003,
2025-06-13,13.885756902441075,BABY-003,
2025-06-14,13.914596526525992,BABY-003,
2025-06-15,13.316870254586265,BABY-003,
2025-06-16,13.390757628303003,BABY-003,
2025-06-17,14.402849396532096,BABY-003,
2025-06-18,13.5147340279341,BABY-003,
2025-06-19,13.625931870461338,BABY-003,
2025-06-20,13.886119241251071,BABY-003,
2025-06-21,13.914958865254002,BABY-003,
2025-06-22,13.317232593228034,BABY-003,
2025-06-23,13.39111996686057,BABY-003,
2025-06-24,14.403211735002834,BABY-003,
2025-06-25,13.515096366318954,BABY-003,
2025-06-26,13.626294208759688,BABY-003,
2025-06-27,13.886481579467148,BABY-003,
2025-06-28,13.915321203468714,BABY-003,
2025-06-29,13.317594931440524,BABY-003,
2025-06-30,13.391482305074836,BABY-003,
2025-07-01,14.403574073216054,BABY-003,
2025-07-02,13.51545870453212,BABY-003,
2025-07-03,13.626656546972594,BABY-003,
2025-07-04,13.886843917680284,BABY-003,
2025-07-05,13.915683541681757,BABY-003,
2025-07-06,13.317957269656084,BABY-003,
2025-07-07,13.391844643289105,BABY-003,
2025-07-08,14.403936411430594,BABY-003,
2025-07-09,13.515821042745284,BABY-003,
2025-07-10,13.627018885187455,BABY-003,
2025-07-11,13.887206255894892,BABY-003,
2025-07-12,13.916045879899157,BABY-003,
2025-07-13,13.318319607869872,BABY-003,
2025-07-14,13.39220698150337,BABY-003,
2025-07-15,14.40429875012639,BABY-003,
2025-07-16,13.516183381923057,BABY-003,
2025-07-17,13.627381224846726,BABY-003,
2025-07-18,13.887568596038122,BABY-003,
2025-07-19,13.916408220521312,BABY-003,
2025-07-20,13.318681948978371,BABY-003,
2025-07-21,13.392569323093838,BABY-003,
2025-07-22,14.404661091715576,BABY-003,
