Date,Forecast_Demand,SKU
2024-06-22,13.437087118378852,OUTD-002
2024-06-23,12.624672977415685,OUTD-002
2024-06-24,13.40827505758657,OUTD-002
2024-06-25,13.304972962664756,OUTD-002
2024-06-26,13.48041576880118,OUTD-002
2024-06-27,12.916671149719585,OUTD-002
2024-06-28,14.03455013970968,OUTD-002
2024-06-29,13.445233385258469,OUTD-002
2024-06-30,12.632819244288601,OUTD-002
2024-07-01,13.416421324459424,OUTD-002
2024-07-02,13.313119229538083,OUTD-002
2024-07-03,13.48856203567463,OUTD-002
2024-07-04,12.92481741659012,OUTD-002
2024-07-05,14.042696406583032,OUTD-002
2024-07-06,13.45337965212951,OUTD-002
2024-07-07,12.640965511731059,OUTD-002
2024-07-08,13.4245675924702,OUTD-002
2024-07-09,13.321265498112812,OUTD-002
2024-07-10,13.496708304816487,OUTD-002
2024-07-11,12.932963686300686,OUTD-002
2024-07-12,14.05084267686192,OUTD-002
2024-07-13,13.46152592297369,OUTD-002
2024-07-14,12.649111782576988,OUTD-002
2024-07-15,13.432713863310529,OUTD-002
2024-07-16,13.329411768956852,OUTD-002
2024-07-17,13.504854575660652,OUTD-002
2024-07-18,12.941109957144436,OUTD-002
2024-07-19,14.058988947703915,OUTD-002
2024-07-20,13.469672193821598,OUTD-002
2024-07-21,12.657258053418321,OUTD-002
2024-07-22,13.440860134155809,OUTD-002
2024-07-23,13.337558039801687,OUTD-002
2024-07-24,13.513000846504529,OUTD-002
2024-07-25,12.949256227988181,OUTD-002
2024-07-26,14.067135218548776,OUTD-002
2024-07-27,13.477818464665777,OUTD-002
2024-07-28,12.665404324264248,OUTD-002
2024-07-29,13.449006404999377,OUTD-002
2024-07-30,13.345704309931948,OUTD-002
2024-07-31,13.521147115922846,OUTD-002
2024-08-01,12.957402496693216,OUTD-002
2024-08-02,14.075281486535658,OUTD-002
2024-08-03,13.485964731938644,OUTD-002
2024-08-04,12.673550590825215,OUTD-002
2024-08-05,13.457152670846508,OUTD-002
2024-08-06,13.353850575780342,OUTD-002
2024-08-07,13.529293381770282,OUTD-002
2024-08-08,12.965548762540523,OUTD-002
2024-08-09,14.083427752385354,OUTD-002
2024-08-10,13.494110997786386,OUTD-002
2024-08-11,12.68169685667324,OUTD-002
2024-08-12,13.465298936695538,OUTD-002
2024-08-13,13.361996841627148,OUTD-002
2024-08-14,13.537439647618008,OUTD-002
2024-08-15,12.97369502838914,OUTD-002
2024-08-16,14.091574018231704,OUTD-002
2024-08-17,13.502257263631702,OUTD-002
2024-08-18,12.68984312252043,OUTD-002
2024-08-19,13.473445202544383,OUTD-002
2024-08-20,13.370143107475542,OUTD-002
2024-08-21,13.545585913465445,OUTD-002
2024-08-22,12.981841278251826,OUTD-002
2024-08-23,14.09972025211247,OUTD-002
2024-08-24,13.510403481531576,OUTD-002
2024-08-25,12.697989324436197,OUTD-002
2024-08-26,13.481591388474364,OUTD-002
2024-08-27,13.378289277423024,OUTD-002
2024-08-28,13.553732067429156,OUTD-002
2024-08-29,12.989987432216434,OUTD-002
2024-08-30,14.107866406076083,OUTD-002
2024-08-31,13.518549635492882,OUTD-002
2024-09-01,12.706135478399375,OUTD-002
2024-09-02,13.489737542437478,OUTD-002
2024-09-03,13.386435431386612,OUTD-002
2024-09-04,13.561878221392297,OUTD-002
2024-09-05,12.998133586181039,OUTD-002
2024-09-06,14.116012560041767,OUTD-002
2024-09-07,13.526695789460337,OUTD-002
2024-09-08,12.714281632363388,OUTD-002
2024-09-09,13.497883696402313,OUTD-002
2024-09-10,13.394581585350203,OUTD-002
2024-09-11,13.57002437535601,OUTD-002
2024-09-12,13.006279740143142,OUTD-002
2024-09-13,14.124158714007454,OUTD-002
2024-09-14,13.534841943424066,OUTD-002
2024-09-15,12.72242778586725,OUTD-002
2024-09-16,13.506029849453103,OUTD-002
2024-09-17,13.402727737943522,OUTD-002
2024-09-18,13.578170527493349,OUTD-002
2024-09-19,13.014425891821336,OUTD-002
2024-09-20,14.132304865228942,OUTD-002
2024-09-21,13.542988094188647,OUTD-002
2024-09-22,12.730573936633583,OUTD-002
2024-09-23,13.51417600021555,OUTD-002
2024-09-24,13.41087388870876,OUTD-002
2024-09-25,13.586316678257631,OUTD-002
2024-09-26,13.022572042588106,OUTD-002
2024-09-27,14.140451015993413,OUTD-002
2024-09-28,13.55113424495081,OUTD-002
2024-09-29,12.738720087397617,OUTD-002
2024-09-30,13.522322150979523,OUTD-002
2024-10-01,13.419020039473205,OUTD-002
2024-10-02,13.59446282902191,OUTD-002
2024-10-03,13.030718193352259,OUTD-002
2024-10-04,14.148597166756606,OUTD-002
2024-10-05,13.559280395712968,OUTD-002
2024-10-06,12.74686623816395,OUTD-002
2024-10-07,13.530468301746925,OUTD-002
2024-10-08,13.427166190362643,OUTD-002
2024-10-09,13.602608980038175,OUTD-002
2024-10-10,13.038864344492701,OUTD-002
2024-10-11,14.156743318023121,OUTD-002
2024-10-12,13.567426547108674,OUTD-002
2024-10-13,12.755012389677946,OUTD-002
2024-10-14,13.538614453385854,OUTD-002
2024-10-15,13.435312342002506,OUTD-002
2024-10-16,13.610755131677413,OUTD-002
2024-10-17,13.047010496131808,OUTD-002
2024-10-18,14.164889469660473,OUTD-002
2024-10-19,13.575572698750637,OUTD-002
2024-10-20,12.76315854131777,OUTD-002
2024-10-21,13.546760605026497,OUTD-002
2024-10-22,13.443458493641906,OUTD-002
2024-10-23,13.618901283316937,OUTD-002
2024-10-24,13.055156647772227,OUTD-002
2024-10-25,14.173035621301972,OUTD-002
2024-10-26,13.583718850387754,OUTD-002
2024-10-27,12.771304692956761,OUTD-002
2024-10-28,13.554906756665428,OUTD-002
2024-10-29,13.451604645281307,OUTD-002
2024-10-30,13.627047434955887,OUTD-002
2024-10-31,13.06330269789873,OUTD-002
2024-11-01,14.181181569918575,OUTD-002
2024-11-02,13.591864697490635,OUTD-002
2024-11-03,12.779450438552404,OUTD-002
2024-11-04,13.563052400749015,OUTD-002
2024-11-05,13.459750187853496,OUTD-002
2024-11-06,13.635192876015536,OUTD-002
2024-11-07,13.07144813895927,OUTD-002
2024-11-08,14.189327010976847,OUTD-002
2024-11-09,13.6000101385503,OUTD-002
2024-11-10,12.78759587960922,OUTD-002
2024-11-11,13.571197841806544,OUTD-002
2024-11-12,13.467895628912228,OUTD-002
2024-11-13,13.64333831707518,OUTD-002
2024-11-14,13.079593580018502,OUTD-002
2024-11-15,14.197472452036394,OUTD-002
2024-11-16,13.608155579611264,OUTD-002
2024-11-17,12.795741320670633,OUTD-002
2024-11-18,13.57934328286731,OUTD-002
2024-11-19,13.476041069972544,OUTD-002
2024-11-20,13.651483758134543,OUTD-002
2024-11-21,13.087739021080349,OUTD-002
2024-11-22,14.205617893095944,OUTD-002
2024-11-23,13.616118936865133,OUTD-002
2024-11-24,12.803522594115604,OUTD-002
2024-11-25,13.586942472503416,OUTD-002
2024-11-26,13.48345817579919,OUTD-002
2024-11-27,13.658718780155088,OUTD-002
2024-11-28,13.094791959290266,OUTD-002
2024-11-29,14.212488747497957,OUTD-002
2024-11-30,13.622989791264839,OUTD-002
2024-12-01,12.810393448517186,OUTD-002
2024-12-02,13.593813326903408,OUTD-002
2024-12-03,13.49032903020118,OUTD-002
2024-12-04,13.665589634556628,OUTD-002
2024-12-05,13.10166281369208,OUTD-002
2024-12-06,14.219359601902042,OUTD-002
2024-12-07,13.629860645666968,OUTD-002
2024-12-08,12.817264302921894,OUTD-002
2024-12-09,13.600684181304928,OUTD-002
2024-12-10,13.49719988460317,OUTD-002
2024-12-11,13.67246048895874,OUTD-002
2024-12-12,13.108533668093779,OUTD-002
2024-12-13,14.22623045630278,OUTD-002
2024-12-14,13.636731500069097,OUTD-002
2024-12-15,12.824135157321178,OUTD-002
2024-12-16,13.607555035709876,OUTD-002
2024-12-17,13.502974723389514,OUTD-002
2024-12-18,13.677139312127691,OUTD-002
2024-12-19,13.11211647564616,OUTD-002
2024-12-20,14.228717248241114,OUTD-002
2024-12-21,13.638122276389034,OUTD-002
2024-12-22,12.824429918024126,OUTD-002
2024-12-23,13.606753780796325,OUTD-002
2024-12-24,13.502173468476897,OUTD-002
2024-12-25,13.67633805721445,OUTD-002
2024-12-26,13.111315220735406,OUTD-002
2024-12-27,14.227915993325986,OUTD-002
2024-12-28,13.63732102147367,OUTD-002
2024-12-29,12.823628663111473,OUTD-002
2024-12-30,13.605952525882774,OUTD-002
2024-12-31,13.501372213564611,OUTD-002
2025-01-01,13.675536802301206,OUTD-002
2025-01-02,13.110513965822035,OUTD-002
2025-01-03,14.227114738415004,OUTD-002
2025-01-04,13.636519766564454,OUTD-002
2025-01-05,12.822827408200279,OUTD-002
2025-01-06,13.605151270972655,OUTD-002
2025-01-07,13.500570958650739,OUTD-002
2025-01-08,13.674735547389961,OUTD-002
2025-01-09,13.10847007803076,OUTD-002
2025-01-10,14.223828217750597,OUTD-002
2025-01-11,13.631990613018957,OUTD-002
2025-01-12,12.817055621779943,OUTD-002
2025-01-13,13.598136851675541,OUTD-002
2025-01-14,13.49231390647818,OUTD-002
2025-01-15,13.665235862339733,OUTD-002
2025-01-16,13.098970392980403,OUTD-002
2025-01-17,14.214328532698488,OUTD-002
2025-01-18,13.62249092797388,OUTD-002
2025-01-19,12.807555936729466,OUTD-002
2025-01-20,13.58863716662348,OUTD-002
2025-01-21,13.482814221428907,OUTD-002
2025-01-22,13.655736177289791,OUTD-002
2025-01-23,13.089470707931355,OUTD-002
2025-01-24,14.204828847650518,OUTD-002
2025-01-25,13.612991242925258,OUTD-002
2025-01-26,12.798056251678995,OUTD-002
2025-01-27,13.579137481572943,OUTD-002
2025-01-28,13.473314536378048,OUTD-002
2025-01-29,13.646236492239275,OUTD-002
2025-01-30,13.079971022882305,OUTD-002
2025-01-31,14.195329162599197,OUTD-002
2025-02-01,13.602874674861631,OUTD-002
2025-02-02,12.787322800603416,OUTD-002
2025-02-03,13.567787147483024,OUTD-002
2025-02-04,13.461347319274445,OUTD-002
2025-02-05,13.633652392122837,OUTD-002
2025-02-06,13.066770039751063,OUTD-002
2025-02-07,14.181511296455339,OUTD-002
2025-02-08,13.58905680871339,OUTD-002
2025-02-09,12.773504934454754,OUTD-002
2025-02-10,13.553969281338311,OUTD-002
2025-02-11,13.447529453127697,OUTD-002
2025-02-12,13.619834525976717,OUTD-002
2025-02-13,13.052952173604815,OUTD-002
2025-02-14,14.167693430309408,OUTD-002
2025-02-15,13.57523894256515,OUTD-002
2025-02-16,12.759687068311518,OUTD-002
2025-02-17,13.540151415193598,OUTD-002
2025-02-18,13.433711586982533,OUTD-002
2025-02-19,13.606016659830885,OUTD-002
2025-02-20,13.039134307461186,OUTD-002
2025-02-21,14.153875564160128,OUTD-002
2025-02-22,13.561421076421759,OUTD-002
2025-02-23,12.745869202165153,OUTD-002
2025-02-24,13.52633354904717,OUTD-002
2025-02-25,13.419875978177675,OUTD-002
2025-02-26,13.592163308367244,OUTD-002
2025-02-27,13.025263213335723,OUTD-002
2025-02-28,14.139986727378579,OUTD-002
2025-03-01,13.547514496979,OUTD-002
2025-03-02,12.73194488006766,OUTD-002
2025-03-03,13.512391484288603,OUTD-002
2025-03-04,13.405933913419851,OUTD-002
2025-03-05,13.57822124360851,OUTD-002
2025-03-06,13.011321148578457,OUTD-002
2025-03-07,14.126044662622391,OUTD-002
2025-03-08,13.533572432220854,OUTD-002
2025-03-09,12.718002815311264,OUTD-002
2025-03-10,13.498449419529848,OUTD-002
2025-03-11,13.391991848661565,OUTD-002
2025-03-12,13.564279178850349,OUTD-002
2025-03-13,12.99737908381988,OUTD-002
2025-03-14,14.112102597864133,OUTD-002
2025-03-15,13.519630367466434,OUTD-002
2025-03-16,12.704060750550273,OUTD-002
2025-03-17,13.484507354774522,OUTD-002
2025-03-18,13.378049783904075,OUTD-002
2025-03-19,13.550337114091901,OUTD-002
2025-03-20,12.983436238795665,OUTD-002
2025-03-21,14.098158972576439,OUTD-002
2025-03-22,13.50568596191103,OUTD-002
2025-03-23,12.69011556473086,OUTD-002
2025-03-24,13.470561388686999,OUTD-002
2025-03-25,13.364103037551269,OUTD-002
2025-03-26,13.536389587475176,OUTD-002
2025-03-27,12.969488712178123,OUTD-002
2025-03-28,14.084211445955834,OUTD-002
2025-03-29,13.491738435290186,OUTD-002
2025-03-30,12.676168038111893,OUTD-002
2025-03-31,13.456613862066442,OUTD-002
2025-04-01,13.350155510933504,OUTD-002
2025-04-02,13.522442060856452,OUTD-002
2025-04-03,12.955541185560582,OUTD-002
2025-04-04,14.070263919339368,OUTD-002
2025-04-05,13.47779090867177,OUTD-002
2025-04-06,12.662220511493757,OUTD-002
2025-04-07,13.442666335449129,OUTD-002
2025-04-08,13.336207984314152,OUTD-002
2025-04-09,13.508494534238018,OUTD-002
2025-04-10,12.94159365894173,OUTD-002
2025-04-11,14.05631639271956,OUTD-002
2025-04-12,13.463843381918858,OUTD-002
2025-04-13,12.648272984610657,OUTD-002
2025-04-14,13.428718808435615,OUTD-002
2025-04-15,13.322260457168124,OUTD-002
2025-04-16,13.494547006960676,OUTD-002
2025-04-17,12.927646131530484,OUTD-002
2025-04-18,14.042368865176565,OUTD-002
2025-04-19,13.449895854378404,OUTD-002
2025-04-20,12.634325457067229,OUTD-002
2025-04-21,13.414771280892122,OUTD-002
2025-04-22,13.308312929625565,OUTD-002
2025-04-23,13.48059947941778,OUTD-002
2025-04-24,12.913698603988482,OUTD-002
2025-04-25,14.028421337633569,OUTD-002
2025-04-26,13.435948326833097,OUTD-002
2025-04-27,12.620377929524631,OUTD-002
2025-04-28,13.400823753348632,OUTD-002
2025-04-29,13.294365402082544,OUTD-002
2025-04-30,13.46665195187431,OUTD-002
2025-05-01,12.899751076446478,OUTD-002
2025-05-02,14.014473810092644,OUTD-002
2025-05-03,13.422000799296368,OUTD-002
2025-05-04,12.606430401983499,OUTD-002
2025-05-05,13.386876225806855,OUTD-002
2025-05-06,13.280417874061175,OUTD-002
2025-05-07,13.452704423374712,OUTD-002
2025-05-08,12.885803547466919,OUTD-002
2025-05-09,14.000526280638319,OUTD-002
2025-05-10,13.408053269359309,OUTD-002
2025-05-11,12.592482871567665,OUTD-002
2025-05-12,13.372928694916618,OUTD-002
2025-05-13,13.26647034317049,OUTD-002
2025-05-14,13.438756892483068,OUTD-002
2025-05-15,12.871856016575151,OUTD-002
2025-05-16,13.986578749746862,OUTD-002
2025-05-17,13.394105738467967,OUTD-002
2025-05-18,12.578535340678073,OUTD-002
2025-05-19,13.358981164023142,OUTD-002
2025-05-20,13.25252281227868,OUTD-002
2025-05-21,13.424809361591713,OUTD-002
2025-05-22,12.857908485685995,OUTD-002
2025-05-23,13.972631218855408,OUTD-002
2025-05-24,13.380158207580358,OUTD-002
2025-05-25,12.564587809786184,OUTD-002
2025-05-26,13.345033633131195,OUTD-002
2025-05-27,13.238575281387995,OUTD-002
2025-05-28,13.410861830700073,OUTD-002
2025-05-29,12.843960955154452,OUTD-002
2025-05-30,13.958683688681065,OUTD-002
2025-05-31,13.366210677769706,OUTD-002
2025-06-01,12.55064028033751,OUTD-002
2025-06-02,13.331086104043816,OUTD-002
2025-06-03,13.224627752657096,OUTD-002
2025-06-04,13.396914302332029,OUTD-002
2025-06-05,12.830013426785595,OUTD-002
2025-06-06,13.944736160313287,OUTD-002
2025-06-07,13.352263149397547,OUTD-002
2025-06-08,12.536692751967227,OUTD-002
2025-06-09,13.317138575673471,OUTD-002
2025-06-10,13.210680224288016,OUTD-002
2025-06-11,13.382966773961995,OUTD-002
2025-06-12,12.816065898415431,OUTD-002
2025-06-13,13.93078863194344,OUTD-002
2025-06-14,13.338315621030237,OUTD-002
2025-06-15,12.522745223597777,OUTD-002
2025-06-16,13.303191047303315,OUTD-002
2025-06-17,13.196732695918936,OUTD-002
2025-06-18,13.369019245592245,OUTD-002
2025-06-19,12.802118370046573,OUTD-002
2025-06-20,13.916841103574384,OUTD-002
2025-06-21,13.32436809314035,OUTD-002
2025-06-22,12.508797696192037,OUTD-002
2025-06-23,13.289243520379785,OUTD-002
2025-06-24,13.182785169478146,OUTD-002
2025-06-25,13.355071719633276,OUTD-002
2025-06-26,12.788170844568842,OUTD-002
2025-06-27,13.902893578578361,OUTD-002
2025-06-28,13.310420568144089,OUTD-002
2025-06-29,12.494850171199946,OUTD-002
2025-06-30,13.27529599538705,OUTD-002
2025-07-01,13.168837644485425,OUTD-002
2025-07-02,13.34112419463942,OUTD-002
2025-07-03,12.774223319577189,OUTD-002
2025-07-04,13.88894605358648,OUTD-002
2025-07-05,13.29647304315025,OUTD-002
2025-07-06,12.480902646203262,OUTD-002
2025-07-07,13.261348470394315,OUTD-002
2025-07-08,13.154890119490654,OUTD-002
2025-07-09,13.327176669645567,OUTD-002
2025-07-10,12.76027579458292,OUTD-002
2025-07-11,13.874998528592528,OUTD-002
2025-07-12,13.282525518157716,OUTD-002
2025-07-13,12.466955121212004,OUTD-002
2025-07-14,13.247400945401584,OUTD-002
2025-07-15,13.140942594715721,OUTD-002
2025-07-16,13.31322914508793,OUTD-002
2025-07-17,12.746328270242213,OUTD-002
2025-07-18,13.86105100447158,OUTD-002
2025-07-19,13.26857799425756,OUTD-002
2025-07-20,12.453007597524829,OUTD-002
2025-07-21,13.233453421934893,OUTD-002
2025-07-22,13.126995071249505,OUTD-002
2025-07-23,13.299281621623834,OUTD-002
2025-07-24,12.732380746775702,OUTD-002
2025-07-25,13.847103481005387,OUTD-002
2025-07-26,13.254630470789056,OUTD-002
2025-07-27,12.439060074060501,OUTD-002
2025-07-28,13.219505898466679,OUTD-002
2025-07-29,13.113047547783289,OUTD-002
2025-07-30,13.28533409815688,OUTD-002
2025-07-31,12.71843322331181,OUTD-002
2025-08-01,13.833155957541267,OUTD-002
2025-08-02,13.24068294732298,OUTD-002
2025-08-03,12.42511255059617,OUTD-002
2025-08-04,13.20555837499999,OUTD-002
2025-08-05,13.099100024317071,OUTD-002
2025-08-06,13.271386574690784,OUTD-002
2025-08-07,12.704485699617544,OUTD-002
2025-08-08,13.81920843361829,OUTD-002
2025-08-09,13.226735423173636,OUTD-002
2025-08-10,12.411165026216226,OUTD-002
2025-08-11,13.191610850397957,OUTD-002
2025-08-12,13.085152499485115,OUTD-002
2025-08-13,13.257439049632115,OUTD-002
2025-08-14,12.690538174556753,OUTD-002
2025-08-15,13.80526090855988,OUTD-002
2025-08-16,13.212787898117003,OUTD-002
2025-08-17,12.39721750115761,OUTD-002
2025-08-18,13.177663325336983,OUTD-002
2025-08-19,13.071204974425076,OUTD-002
2025-08-20,13.243491524571738,OUTD-002
2025-08-21,12.676590649498575,OUTD-002
2025-08-22,13.791313383497334,OUTD-002
2025-08-23,13.19884037305664,OUTD-002
2025-08-24,12.383269976097534,OUTD-002
2025-08-25,13.16371580027601,OUTD-002
2025-08-26,13.057257449364576,OUTD-002
2025-08-27,13.229543999511073,OUTD-002
2025-08-28,12.66264312443778,OUTD-002
2025-08-29,13.777365858438927,OUTD-002
2025-08-30,13.18489284799628,OUTD-002
2025-08-31,12.369322451038919,OUTD-002
2025-09-01,13.149768275218467,OUTD-002
2025-09-02,13.04330992430328,OUTD-002
2025-09-03,13.215596474450408,OUTD-002
2025-09-04,12.648695599375795,OUTD-002
2025-09-05,13.763418333380525,OUTD-002
2025-09-06,13.170945322933491,OUTD-002
2025-09-07,12.355374925978008,OUTD-002
2025-09-08,13.135820750157492,OUTD-002
2025-09-09,13.029362399244036,OUTD-002
2025-09-10,13.201648949389742,OUTD-002
2025-09-11,12.634748074315002,OUTD-002
2025-09-12,13.749470808316698,OUTD-002
2025-09-13,13.156997797875556,OUTD-002
2025-09-14,12.341427400917095,OUTD-002
2025-09-15,13.121873225094994,OUTD-002
2025-09-16,13.015414874183534,OUTD-002
2025-09-17,13.187701424329365,OUTD-002
2025-09-18,12.620800549255517,OUTD-002
2025-09-19,13.735523283258292,OUTD-002
2025-09-20,13.143050272816497,OUTD-002
2025-09-21,12.327479875856186,OUTD-002
2025-09-22,13.107925700034022,OUTD-002
2025-09-23,13.001467349123825,OUTD-002
2025-09-24,13.173753899268414,OUTD-002
2025-09-25,12.606853024196031,OUTD-002
2025-09-26,13.721575758195746,OUTD-002
2025-09-27,13.129102747756134,OUTD-002
2025-09-28,12.313532350797573,OUTD-002
2025-09-29,13.093978174976478,OUTD-002
2025-09-30,12.987519824064115,OUTD-002
2025-10-01,13.159806374210032,OUTD-002
2025-10-02,12.592905499136549,OUTD-002
2025-10-03,13.707628233137338,OUTD-002
2025-10-04,13.11515522269335,OUTD-002
2025-10-05,12.299584825734362,OUTD-002
2025-10-06,13.08003064991398,OUTD-002
2025-10-07,12.973572299002821,OUTD-002
2025-10-08,13.145858849149366,OUTD-002
2025-10-09,12.57895797407456,OUTD-002
2025-10-10,13.693680708076863,OUTD-002
2025-10-11,13.10120769763056,OUTD-002
2025-10-12,12.285637300676584,OUTD-002
2025-10-13,13.066083124854721,OUTD-002
2025-10-14,12.959624773943112,OUTD-002
2025-10-15,13.131911324088989,OUTD-002
2025-10-16,12.565010449015075,OUTD-002
2025-10-17,13.67973318301511,OUTD-002
2025-10-18,13.087260172572623,OUTD-002
2025-10-19,12.27168977561567,OUTD-002
2025-10-20,13.052135599793747,OUTD-002
2025-10-21,12.94567724888261,OUTD-002
2025-10-22,13.117963799028612,OUTD-002
2025-10-23,12.551062923954282,OUTD-002
2025-10-24,13.665785657954633,OUTD-002
2025-10-25,13.073312647509837,OUTD-002
2025-10-26,12.25774225055476,OUTD-002
2025-10-27,13.038188074734489,OUTD-002
2025-10-28,12.931729723822572,OUTD-002
2025-10-29,13.10401627396766,OUTD-002
2025-10-30,12.537115398896105,OUTD-002
2025-10-31,13.651838132896227,OUTD-002
2025-11-01,13.059365122449478,OUTD-002
2025-11-02,12.243794725494682,OUTD-002
2025-11-03,13.024240549673518,OUTD-002
2025-11-04,12.917782198762072,OUTD-002
2025-11-05,13.090068748907282,OUTD-002
2025-11-06,12.523167873835312,OUTD-002
2025-11-07,13.63789060783575,OUTD-002
2025-11-08,13.045417597392841,OUTD-002
2025-11-09,12.22984720043377,OUTD-002
2025-11-10,13.010293024615974,OUTD-002
2025-11-11,12.903834673702363,OUTD-002
2025-11-12,13.076121223848325,OUTD-002
2025-11-13,12.509220348773326,OUTD-002
2025-11-14,13.623943082777345,OUTD-002
2025-11-15,13.031470072332478,OUTD-002
2025-11-16,12.21589967537286,OUTD-002
2025-11-17,12.996345499555,OUTD-002
2025-11-18,12.889887148641861,OUTD-002
2025-11-19,13.062173698787948,OUTD-002
2025-11-20,12.495272823713842,OUTD-002
2025-11-21,13.609995557714797,OUTD-002
2025-11-22,13.017522547272119,OUTD-002
2025-11-23,12.201952150314243,OUTD-002
2025-11-24,12.982397974492502,OUTD-002
2025-11-25,12.875939623582152,OUTD-002
2025-11-26,13.048226173727283,OUTD-002
2025-11-27,12.481325298654355,OUTD-002
2025-11-28,13.596048032656393,OUTD-002
2025-11-29,13.003575022215482,OUTD-002
2025-11-30,12.188004625255632,OUTD-002
2025-12-01,12.968450449433243,OUTD-002
2025-12-02,12.861992098520858,OUTD-002
2025-12-03,13.034278648666618,OUTD-002
2025-12-04,12.467377773593562,OUTD-002
2025-12-05,13.582100507594639,OUTD-002
2025-12-06,12.989627497152696,OUTD-002
2025-12-07,12.17405710019472,OUTD-002
2025-12-08,12.954502924373985,OUTD-002
2025-12-09,12.848044573460818,OUTD-002
2025-12-10,13.02033112360795,OUTD-002
2025-12-11,12.453430248532769,OUTD-002
2025-12-12,13.568152982534162,OUTD-002
2025-12-13,12.975679972094758,OUTD-002
2025-12-14,12.16010957513381,OUTD-002
2025-12-15,12.940555399313013,OUTD-002
2025-12-16,12.834097048400318,OUTD-002
2025-12-17,13.006383598547572,OUTD-002
2025-12-18,12.439482723473283,OUTD-002
2025-12-19,13.554205457473685,OUTD-002
2025-12-20,12.961732447031972,OUTD-002
2025-12-21,12.14616205007373,OUTD-002
2025-12-22,12.926607874252038,OUTD-002
2025-12-23,12.820149523340609,OUTD-002
2025-12-24,12.992436073486623,OUTD-002
2025-12-25,12.425535198413801,OUTD-002
2025-12-26,13.54025793241193,OUTD-002
2025-12-27,12.947784921971612,OUTD-002
2025-12-28,12.132214525015117,OUTD-002
2025-12-29,12.91266034919278,OUTD-002
2025-12-30,12.806201998280107,OUTD-002
2025-12-31,12.978488548426242,OUTD-002
2026-01-01,12.411587673351812,OUTD-002
2026-01-02,13.526310407351456,OUTD-002
2026-01-03,12.933837396908826,OUTD-002
2026-01-04,12.118266999951908,OUTD-002
2026-01-05,12.89871282413371,OUTD-002
2026-01-06,12.79225447322007,OUTD-002
2026-01-07,12.964541023365578,OUTD-002
2026-01-08,12.397640148291021,OUTD-002
2026-01-09,13.512362882293047,OUTD-002
2026-01-10,12.919889871848465,OUTD-002
2026-01-11,12.104319474893293,OUTD-002
2026-01-12,12.88476529907274,OUTD-002
2026-01-13,12.778306948159567,OUTD-002
2026-01-14,12.9505934983052,OUTD-002
2026-01-15,12.383692623232843,OUTD-002
2026-01-16,13.498415357230503,OUTD-002
2026-01-17,12.905942346791827,OUTD-002
2026-01-18,12.090371949832385,OUTD-002
2026-01-19,12.870817774011766,OUTD-002
2026-01-20,12.764359423099858,OUTD-002
2026-01-21,12.936645973244536,OUTD-002
2026-01-22,12.369745098169549,OUTD-002
2026-01-23,13.484467832172095,OUTD-002
2026-01-24,12.891994821731467,OUTD-002
2026-01-25,12.076424424773768,OUTD-002
2026-01-26,12.856870248952507,OUTD-002
2026-01-27,12.750411898038564,OUTD-002
2026-01-28,12.922698448185866,OUTD-002
2026-01-29,12.35579757311137,OUTD-002
2026-01-30,13.470520307113691,OUTD-002
2024-01-01,13.146887029019844,MUSC-003
2024-01-02,12.599637588924093,MUSC-003
2024-01-03,13.03255186855454,MUSC-003
2024-01-04,12.52127564178188,MUSC-003
2024-01-05,13.150428348876224,MUSC-003
2024-01-06,13.376085660388688,MUSC-003
2024-01-07,12.141453504919074,MUSC-003
2024-01-08,13.182279709840135,MUSC-003
2024-01-09,12.635030269746276,MUSC-003
2024-01-10,13.067944549373129,MUSC-003
2024-01-11,12.556668322601594,MUSC-003
2024-01-12,13.185821029701035,MUSC-003
2024-01-13,13.411478341213147,MUSC-003
2024-01-14,12.176846185742107,MUSC-003
2024-01-15,13.217672390662496,MUSC-003
2024-01-16,12.670422950568458,MUSC-003
2024-01-17,13.103337230196635,MUSC-003
2024-01-18,12.592061003424536,MUSC-003
2024-01-19,13.221213710525848,MUSC-003
2024-01-20,13.446871022035289,MUSC-003
2024-01-21,12.21223886656167,MUSC-003
2024-01-22,13.253065071484857,MUSC-003
2024-01-23,12.705815631389438,MUSC-003
2024-01-24,13.138729911019393,MUSC-003
2024-01-25,12.627453684092547,MUSC-003
2024-01-26,13.256606391043892,MUSC-003
2024-01-27,13.48226370240231,MUSC-003
2024-01-28,12.247631546777878,MUSC-003
2024-01-29,13.288457751546622,MUSC-003
2024-01-30,12.741208311300188,MUSC-003
2024-01-31,13.174122590778502,MUSC-003
2024-02-01,12.66284636385841,MUSC-003
2024-02-02,13.291999070803406,MUSC-003
2024-02-03,13.51765638215969,MUSC-003
2024-02-04,12.283024226538485,MUSC-003
2024-02-05,13.323850431306752,MUSC-003
2024-02-06,12.776600991060434,MUSC-003
2024-02-07,13.209515270537615,MUSC-003
2024-02-08,12.69823904361619,MUSC-003
2024-02-09,13.327391750561276,MUSC-003
2024-02-10,13.553049061917065,MUSC-003
2024-02-11,12.318416906297847,MUSC-003
2024-02-12,13.359243111067473,MUSC-003
2024-02-13,12.811993670820682,MUSC-003
2024-02-14,13.244907950299186,MUSC-003
2024-02-15,12.7336317233772,MUSC-003
2024-02-16,13.362784430324155,MUSC-003
